latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp
-22.08745,-50.41126,333,0.4,0.4,2017-04-29,17:06,N,nominal,1.0NRT,299.4,2.1
-20.99179,-47.62268,339.1,0.4,0.5,2017-04-29,17:06,N,nominal,1.0NRT,294.3,9.2
-22.46073,-64.03998,345.9,0.4,0.6,2017-04-29,17:06,N,nominal,1.0NRT,284.3,0.5
-19.29566,-48.35556,340.2,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,293.8,0.9
-19.02655,-48.55036,331.3,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,289.7,1.4
-19.34014,-54.13478,341.1,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,305.3,9.6
-19.64506,-57.84003,334.2,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,271.8,2.6
-19.63944,-57.82605,349.5,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,284,10.4
-19.64066,-57.83573,335.6,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,275,2.6
-19.64127,-57.84057,344.3,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,278.5,2.6
-19.64188,-57.84542,336,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,266.8,1.3
-19.63883,-57.82122,367,0.5,0.4,2017-04-29,17:12,N,low,1.0NRT,286.6,16.3
-19.64592,-57.84274,333.6,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,275.1,0.8
-19.63829,-57.81433,347.9,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,283.4,7.8
-19.63893,-57.81915,350.6,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,283.7,7.8
-19.63957,-57.82396,356.8,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,282.4,9.1
-19.64021,-57.82879,342.4,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,281.3,9.1
-19.64149,-57.83845,344.9,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,279.2,6
-19.64213,-57.84328,334.6,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,272,0.8
-19.64469,-57.86266,335.8,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,274.3,5.5
-19.6326,-57.80042,331.5,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,281,4.2
-19.63324,-57.80523,342,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,286,8.9
-19.63962,-57.8535,350.9,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,282.5,16.4
-19.63583,-57.85405,337.3,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,266.7,16.4
-19.63647,-57.85889,343.6,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,282,16.4
-19.63711,-57.86374,353,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,282,10.4
-19.62949,-57.83524,340,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,282.7,5.4
-16.60069,-41.46365,343.2,0.6,0.7,2017-04-29,17:12,N,nominal,1.0NRT,288.4,5.2
-18.01815,-49.33492,332.3,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,295.8,3.2
-17.73142,-50.44767,331.4,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,296.1,4.7
-15.74642,-40.91206,327.5,0.7,0.8,2017-04-29,17:12,N,nominal,1.0NRT,291.8,5.8
-18.60378,-56.59022,349.7,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,300.3,18.9
-18.60436,-56.59434,337.2,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,301.4,18.9
-18.60083,-56.59487,346,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,300.6,6.8
-19.10523,-63.30538,337.7,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,280.5,5.6
-19.10557,-63.30883,349.8,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,280.3,5.6
-17.5699,-52.39734,337.5,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,297.8,2.6
-16.43985,-46.11024,335.7,0.6,0.6,2017-04-29,17:12,N,nominal,1.0NRT,297.6,11.7
-16.12899,-45.10592,339.3,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,289.2,1.1
-18.02237,-58.39025,334.3,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,295,7.9
-18.02299,-58.42552,326.1,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,294.7,7
-18.02363,-58.43054,346.1,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,296.8,7
-18.02427,-58.43553,353.9,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,297.5,18
-18.0249,-58.44051,330.8,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,294.3,18
-15.47664,-43.56295,349.4,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,299.1,6
-18.01914,-58.42597,333.2,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,296.7,79.5
-15.47916,-43.562,341.4,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,298.5,2.9
-15.47327,-43.56327,337.4,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,299,2.9
-16.4465,-48.62376,330.5,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,294.9,3.4
-17.37773,-54.67537,331.3,0.4,0.4,2017-04-29,17:12,N,low,1.0NRT,302.1,3.8
-17.37881,-54.68263,340.8,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,303.6,5.2
-17.37494,-54.67953,333,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,302.8,3.8
-17.33634,-54.68641,367,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,298,15.5
-17.33689,-54.69004,367,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,297.9,6.9
-17.33525,-54.67915,352.3,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,299.6,22.7
-17.3358,-54.68278,355.9,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,300.5,15.5
-17.33743,-54.69368,346.1,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,296,6.9
-17.33192,-54.67969,347.4,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,297.6,51.8
-17.33301,-54.68695,349.6,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,305,69.5
-17.33356,-54.69059,349,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,302.8,20.3
-17.3341,-54.69422,346.2,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,288.3,20.3
-17.32968,-54.68749,347.5,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,290.4,69.5
-17.33023,-54.69113,335.2,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,287.3,20.3
-17.35766,-56.40821,344.5,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,296.6,6.8
-17.35822,-56.41215,328.2,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,296.2,2.5
-17.3542,-56.40874,330.1,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,296.2,5.9
-17.35476,-56.41267,348.3,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,297.1,14
-17.3513,-56.4132,345.6,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,296.8,14
-17.34673,-56.40586,333.6,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,297.3,3.8
-17.34728,-56.40979,327.1,0.4,0.4,2017-04-29,17:12,N,low,1.0NRT,297.2,3.8
-17.89089,-62.17095,339.4,0.6,0.5,2017-04-29,17:12,N,nominal,1.0NRT,294,50.2
-17.89153,-62.17655,345.6,0.6,0.5,2017-04-29,17:12,N,nominal,1.0NRT,303.8,50.2
9.99769,-65.6984,339.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,291.2,5.8
10.41913,-63.20828,332.4,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,296.6,5.4
8.68685,-72.86974,335.5,0.6,0.7,2017-04-29,17:18,N,nominal,1.0NRT,281.6,4.9
9.91936,-66.2735,340.9,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.1,5.8
9.84042,-66.77746,333.5,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.2,6.7
10.35566,-63.7546,332.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,294.8,4.4
10.3796,-63.63038,345.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.2,6.6
10.38316,-63.63108,331.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.5,4.6
9.86486,-66.71434,334,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.7,4.8
10.06575,-65.5674,341.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.7,5.1
9.86914,-66.71547,342.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.8,4.8
10.41984,-63.51765,335.1,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.1,6.3
10.41919,-63.52168,331.6,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.6,5.3
10.47662,-63.2995,335.9,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,291.4,6.9
10.39503,-63.87788,343.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.8,15.7
10.33391,-64.25712,338.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,293,5
10.3332,-64.26144,345.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.1,9
10.39867,-63.87837,345.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.4,15.7
10.33765,-64.25744,337.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.1,5
10.33695,-64.26177,342.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.7,9
10.03987,-66.12225,330.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,291.2,3.9
10.42517,-63.8092,331.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.8,3.8
10.11152,-65.7131,340.8,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.6,7.7
10.45874,-63.69498,333.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.2,10.4
10.45805,-63.6992,332.2,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,301.2,10.1
10.44638,-63.77031,340.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,293.4,10
8.20428,-65.33023,347.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.7,7.7
8.20369,-65.33388,347,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,300.3,4.3
8.20308,-65.33755,338.6,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.7,4.3
8.20716,-65.33822,331.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.9,4.3
7.94132,-66.97194,330.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294,8
8.02704,-66.74328,367,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,300.5,10.7
8.02858,-66.73423,337.8,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.4,5.9
8.02781,-66.73875,345,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.5,5.9
8.02626,-66.7478,350.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.2,10.7
8.0323,-66.73951,334,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.7,5.3
8.04807,-66.72824,330.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.7,6.9
8.44153,-64.41439,346.2,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.9,9.1
7.92651,-67.49675,342.9,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,286.9,8.6
8.40429,-64.79032,330.4,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,292.6,3.1
8.4529,-64.51472,330.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.4,6.4
8.38095,-64.95894,332,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.5,6.2
8.32755,-65.56004,345.8,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.9,5.3
8.32692,-65.56378,345.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.4,5.3
7.97169,-67.63455,335.9,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.5,10
8.05401,-67.2439,342.4,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,289.1,10.4
8.05316,-67.2488,331.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,290,8.9
8.05231,-67.2537,351,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,289,8.9
8.19546,-66.68723,332.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.7,3.8
8.47834,-65.05172,330.3,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.8,4.7
8.91447,-62.41561,333.7,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,293,5
8.91792,-62.41615,341.8,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295,7.7
8.91731,-62.41996,335.6,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,297.2,5.2
8.00105,-67.90908,335.2,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,289.5,3.7
8.53689,-64.97898,335.3,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.5,10.1
8.43385,-65.61955,334.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.9,4.9
8.02371,-68.00868,340.8,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,290.4,5.8
7.97335,-68.35445,333.6,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,293.2,2.5
8.56661,-65.02111,331.7,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.9,6.7
9.04749,-62.22004,333.6,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,292.3,9.4
8.98388,-62.77102,340.5,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,295.3,11.2
8.58974,-65.16428,330.6,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.9,3.7
8.58915,-65.16775,336.1,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.2,3.7
8.99088,-62.77216,330.4,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,299.7,9
8.14966,-67.79354,344,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.3,15.9
8.60719,-65.5602,342,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.1,4.2
8.60658,-65.56391,330.8,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.9,4.2
8.55544,-66.05042,347.6,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.6,8.4
8.82382,-64.74701,334.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,294.8,5.3
8.30853,-67.84027,330,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.8,5.4
8.71128,-65.74799,332.8,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299,3.1
8.71064,-65.75176,331.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,300.4,3.1
8.71479,-65.75243,341.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,301.8,8.2
8.78418,-65.49223,356.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.1,15.5
8.78357,-65.49587,332.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,301,15.5
8.78296,-65.49952,334,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,303,3.7
8.78234,-65.50317,332.3,0.4,0.5,2017-04-29,17:18,N,low,1.0NRT,303.6,3.7
8.78948,-65.48564,339.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299,24.6
8.78886,-65.48929,356.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,306.4,24.6
8.78825,-65.49292,348.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,305.5,15.5
8.78765,-65.49656,345,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.8,15.5
8.78643,-65.50385,330.6,0.4,0.5,2017-04-29,17:18,N,low,1.0NRT,302.2,3.7
8.79477,-65.47906,333.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298,22.7
8.79416,-65.48269,351.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.4,22.7
8.79355,-65.48633,354.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,307,23.9
8.79294,-65.48997,356.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,308.3,23.9
8.79234,-65.49361,354.9,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,308.3,28.6
8.79173,-65.49725,337.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,301.4,28.6
8.79111,-65.50091,337.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,301,6.4
8.79884,-65.47975,351.7,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.3,22.7
8.79823,-65.48338,356.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.8,22.7
8.79763,-65.48703,332.6,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.6,23.9
8.79702,-65.49066,334.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.9,23.9
8.79641,-65.49429,351.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.3,28.6
8.7958,-65.49794,343.6,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296,28.6
8.75252,-65.83339,333.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,302.3,6.4
8.7567,-65.8341,339.8,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,300.4,6.4
8.75605,-65.83797,343.6,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,301,6.4
8.76279,-65.87495,336.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.8,4.3
8.91729,-65.06112,348.3,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.8,24.4
8.67258,-66.55088,348.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,300.3,7.8
8.91578,-65.05842,334.9,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.8,24.6
8.67216,-66.55016,343.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.5,5.9
8.67655,-66.55088,332.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.2,6.6
8.67581,-66.55514,338.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.6,4.1
8.68021,-66.55584,337.4,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.4,4.1
8.93048,-65.14051,343.9,0.6,0.4,2017-04-29,17:18,N,nominal,1.0NRT,305.5,14.5
8.55898,-67.3048,349.8,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294,14.6
9.78357,-67.68386,332.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,291,4.4
10.15044,-65.68024,345,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299,29.4
10.15448,-65.68093,342.6,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.9,29.4
10.15388,-65.68447,356,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.7,55.8
9.71671,-68.25112,334.4,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.7,14.7
9.71576,-68.25649,344.7,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.4,14.7
10.57022,-63.36727,334.1,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,296,5.3
10.09187,-66.32681,332.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,289.8,11
9.77358,-68.18212,340.8,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.2,8.2
10.09739,-66.3198,346.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.2,59.6
10.09671,-66.32386,349.8,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295,11
10.09603,-66.32789,343,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.6,11
10.09538,-66.33173,341.8,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,291.6,6.3
10.57895,-63.49497,335.5,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.7,5.4
10.57823,-63.4944,332.9,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.9,3.8
10.57756,-63.49844,331.6,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.1,3.1
9.77332,-68.17927,339.9,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.1,10.1
10.12781,-66.26955,344.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.7,8.3
10.25536,-65.97395,340.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295,3.1
